timestamp_utc,data_age_min,truck_status,estimated_liters,estimated_gallons,estimated_pct,sensor_pct,sensor_liters,sensor_gallons,sensor_ema_pct,ecu_level_pct,model_level_pct,confidence_indicator,consumption_lph,consumption_gph,idle_method,idle_mode,mpg_current,speed_mph,rpm,hdop,altitude_ft,coolant_temp_f,odometer_mi,odom_delta_mi,drift_pct,drift_warning,anchor_detected,anchor_type,static_anchors_total,micro_anchors_total,refuel_events_total,refuel_gallons,flags
2025-12-03 10:22:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:22:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:22:31,0.8,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:24:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:24:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:26:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,42.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:26:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.60,42.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:28:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:28:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:28:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,36.1,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:30:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:30:31,0.6,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:30:31,1.4,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,32.8,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
